country,last_name,first_name,wikipedia_url,first_paragraph
us,Fillmore,Millard,https://en.wikipedia.org/wiki/Millard_Fillmore,"Millard Fillmore (January 7, 1800 – March 8, 1874) was the 13th president of the United States, serving from 1850 to 1853. He was the last president to be a member of the Whig Party while in the White House, and the last to be neither a Democrat nor a Republican. A former member of the U.S. House of Representatives, Fillmore was elected vice president in 1848, and succeeded to the presidency when Zachary Taylor died in 1850. Fillmore was instrumental in passing the Compromise of 1850, which led to a brief truce in the battle over the expansion of slavery.
"
us,Pierce,Franklin,https://en.wikipedia.org/wiki/Franklin_Pierce,"Franklin Pierce (November 23, 1804 – October 8, 1869) was the 14th president of the United States, serving from 1853 to 1857. A northern Democrat who believed that the abolitionist movement was a fundamental threat to the nation's unity, he alienated anti-slavery groups by signing the Kansas–Nebraska Act and enforcing the Fugitive Slave Act. Conflict between North and South continued after Pierce's presidency, and, after Abraham Lincoln was elected president in 1860, the Southern states seceded, resulting in the American Civil War.
"
us,Buchanan,James,https://en.wikipedia.org/wiki/James_Buchanan,"James Buchanan Jr. (/bjuːˈkænən/ ⓘ bew-KAN-ən; April 23, 1791 – June 1, 1868) was the 15th president of the United States, serving from 1857 to 1861. He also served as the secretary of state from 1845 to 1849 and represented Pennsylvania in both houses of the U.S. Congress. Buchanan was an advocate for states' rights, particularly regarding slavery, and minimized the role of the federal government preceding the American Civil War.
"
us,Trump,Donald,https://en.wikipedia.org/wiki/Donald_Trump,"Donald John Trump (born June 14, 1946) is an American politician, media personality, and businessman who is the 47th president of the United States. A member of the Republican Party, he served as the 45th president from 2017 to 2021.
"
us,Bush,George,https://en.wikipedia.org/wiki/George_H._W._Bush,"George Herbert Walker Bush (June 12, 1924 – November 30, 2018) was the 41st president of the United States, serving from 1989 to 1993. A member of the Republican Party, he also served as the 43rd vice president from 1981 to 1989 under Ronald Reagan and previously in various other federal positions.
"
us,Carter,Jimmy,https://en.wikipedia.org/wiki/Jimmy_Carter,"James Earl Carter Jr. (October 1, 1924 – December 29, 2024) was an American politician and humanitarian who served as the 39th president of the United States from 1977 to 1981. A member of the Democratic Party, Carter served from 1971 to 1975 as the 76th governor of Georgia and from 1963 to 1967 in the Georgia State Senate. He was the longest-lived president in U.S. history and the first to reach the age of 100.
"
us,Roosevelt,Theodore,https://en.wikipedia.org/wiki/Theodore_Roosevelt,"Theodore Roosevelt Jr. (October 27, 1858 – January 6, 1919), also known as Teddy or T. R., was the 26th president of the United States, serving from 1901 to 1909. Roosevelt previously was involved in New York politics, including serving as the state's 33rd governor for two years. He served as the 25th vice president under President William McKinley for six months in 1901, assuming the presidency after McKinley's assassination. As president, Roosevelt emerged as a leader of the Republican Party and became a driving force for anti-trust and Progressive Era policies.
"
us,Wilson,Woodrow,https://en.wikipedia.org/wiki/Woodrow_Wilson,"Thomas Woodrow Wilson (December 28, 1856 – February 3, 1924) was the 28th president of the United States, serving from 1913 to 1921. He was the only Democrat to serve as president during the Progressive Era when Republicans dominated the presidency and legislative branches. As president, Wilson changed the nation's economic policies and led the United States into World War I. He was the leading architect of the League of Nations, and his stance on foreign policy came to be known as Wilsonianism.
"
us,Garfield,James,https://en.wikipedia.org/wiki/James_A._Garfield,"James Abram Garfield (November 19, 1831 – September 19, 1881) was the 20th president of the United States, serving from March 1881 until his death in September that year after being shot two months earlier. A preacher, lawyer, and Civil War general, Garfield served nine terms in the United States House of Representatives and is the only sitting member of the House to be elected president. Before his candidacy for the presidency, he had been elected to the U.S. Senate by the Ohio General Assembly—a position he declined when he became president-elect.
"
us,Grant,Ulysses,https://en.wikipedia.org/wiki/Ulysses_S._Grant,"Ulysses S. Grant (born Hiram Ulysses Grant; April 27, 1822 – July 23, 1885) was the 18th president of the United States, serving from 1869 to 1877. In 1865, as commanding general, Grant led the Union Army to victory in the American Civil War.
"
us,McKinley,William,https://en.wikipedia.org/wiki/William_McKinley,"William McKinley (January 29, 1843 – September 14, 1901) was the 25th president of the United States, serving from 1897 until his assassination in 1901. A member of the Republican Party, he led a realignment that made Republicans largely dominant in the industrial states and nationwide for decades. McKinley successfully led the U.S. in the Spanish–American War and oversaw a period of American expansionism, with the annexations of Hawaii, Puerto Rico, Guam, the Philippines, and American Samoa.
"
us,Cleveland,Stephen,https://en.wikipedia.org/wiki/Grover_Cleveland,"Stephen Grover Cleveland (March 18, 1837 – June 24, 1908) was the 22nd and 24th president of the United States, serving from 1885 to 1889 and from 1893 to 1897. He was the first U.S. president to serve nonconsecutive terms and the first Democrat elected president after the Civil War.
"
us,Hoover,Herbert,https://en.wikipedia.org/wiki/Herbert_Hoover,"Herbert Clark Hoover (August 10, 1874 – October 20, 1964) was the 31st president of the United States, serving from 1929 to 1933. A wealthy mining engineer before his presidency, Hoover led the wartime Commission for Relief in Belgium and was the director of the U.S. Food Administration, followed by post-war relief of Europe. As a member of the Republican Party, he served as the third United States secretary of commerce from 1921 to 1928 before being elected president in 1928. His presidency was dominated by the Great Depression, and his policies and methods to combat it were seen as lackluster. Amid his unpopularity, he decisively lost reelection to Franklin D. Roosevelt in 1932.
"
us,Harding,Warren,https://en.wikipedia.org/wiki/Warren_G._Harding,"Warren Gamaliel Harding (November 2, 1865 – August 2, 1923) was the 29th president of the United States, serving from 1921 until his death in 1923. A member of the Republican Party, he was one of the most popular sitting U.S. presidents while in office. After his death, a number of scandals were exposed, including Teapot Dome, as well as an extramarital affair with Nan Britton, which damaged his reputation.
"
us,Arthur,Chester,https://en.wikipedia.org/wiki/Chester_A._Arthur,"Chester Alan Arthur (October 5, 1829 – November 18, 1886) was the 21st president of the United States, serving from 1881 to 1885. He was a Republican from New York who previously served as the 20th vice president under President James A. Garfield. Assuming the presidency after Garfield's assassination, Arthur's presidency saw the largest expansion of the U.S. Navy, the end of the so-called ""spoils system"", and the implementation of harsher restrictions for migrants entering from abroad.
"
us,Taft,William,https://en.wikipedia.org/wiki/William_Howard_Taft,"Defunct
"
us,Harrison,Benjamin,https://en.wikipedia.org/wiki/Benjamin_Harrison,"Benjamin Harrison (August 20, 1833 – March 13, 1901) was the 23rd president of the United States, serving from 1889 to 1893. He was a member of the Harrison family of Virginia—a grandson of the ninth president, William Henry Harrison, and a great-grandson of Benjamin Harrison V, a Founding Father. A Union Army veteran and a Republican, he defeated incumbent Grover Cleveland to win the presidency in 1888.
"
us,Hayes,Rutherford,https://en.wikipedia.org/wiki/Rutherford_B._Hayes,"Rutherford Birchard Hayes (/ˈrʌðərfərd/ ⓘ; October 4, 1822 – January 17, 1893) was the 19th president of the United States, serving from 1877 to 1881. 
"
us,Coolidge,John,https://en.wikipedia.org/wiki/Calvin_Coolidge,"Calvin Coolidge (born John Calvin Coolidge Jr.; /ˈkuːlɪdʒ/ KOOL-ij; July 4, 1872 – January 5, 1933) was the 30th president of the United States, serving from 1923 to 1929. A Republican lawyer from Massachusetts, he previously served as the 29th vice president from 1921 to 1923 under President Warren G. Harding, and as the 48th governor of Massachusetts from 1919 to 1921. Coolidge gained a reputation as a small-government conservative with a taciturn personality and dry sense of humor that earned him the nickname ""Silent Cal"".
"
ru,Putin,Vladimir,"https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D1%82%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Влади́мир Влади́мирович Пу́тин (род. 7 октября 1952, Ленинград, СССР) — российский государственный и политический деятель. Действующий президент Российской Федерации, председатель Государственного Совета Российской Федерации и Совета Безопасности Российской Федерации; Верховный главнокомандующий Вооружёнными силами Российской Федерации с 7 мая 2012 года. Ранее занимал должность президента с 7 мая 2000 по 7 мая 2008 года, также в 1999—2000 и 2008—2012 годах занимал должность председателя правительства Российской Федерации. Фактически руководит Россией, согласно разным оценкам, с 1999 или с 2000 года. В сентябре 2017 года Путин стал самым долго правящим российским лидером после Иосифа Сталина, а после окончания пятого президентского срока станет таковым со времён Екатерины II.
"
ru,Medvedev,Dmitry,"https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B4%D0%B2%D0%B5%D0%B4%D0%B5%D0%B2,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","иностранные:
"
ru,Yeltsin,Boris,"https://ru.wikipedia.org/wiki/%D0%95%D0%BB%D1%8C%D1%86%D0%B8%D0%BD,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Бори́с Никола́евич Е́льцин (1 февраля 1931 (1931-02-01), Бутка, Буткинский район, Уральская область, РСФСР, СССР — 23 апреля 2007, Москва, Россия) — советский и российский партийный, государственный и политический деятель, первый Президент Российской Федерации (1991—1999)➤; в ноябре 1991 — июне 1992 года одновременно возглавлял правительство России. С марта по май 1992 года исполнял обязанности министра обороны Российской Федерации.
"
fr,Hollande,François,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Hollande,"François Hollande  Écouterⓘ, né le 12 août 1954 à Rouen (Seine-Inférieure), est un haut fonctionnaire et homme d'État français. Il est président de la République française du 15 mai 2012 au 14 mai 2017.
"
fr,Sarkozy,Nicolas,https://fr.wikipedia.org/wiki/Nicolas_Sarkozy,"Nicolas Sarközy de Nagy-Bocsa, dit Nicolas Sarkozy , né le 28 janvier 1955 à Paris 17e (Seine), est un homme d'État français. Il est président de la République française du 16 mai 2007 au 15 mai 2012. Le 18 décembre 2024, il est le premier président de la Ve République condamné définitivement à de la prison ferme, pour corruption et trafic d'influence dans l'affaire Bismuth, sa condamnation étant confirmée par la cour de cassation.
"
fr,Mitterrand,François,https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Mitterrand,"François Mitterrand Écouterⓘ, né le 26 octobre 1916 à Jarnac (Charente) et mort le 8 janvier 1996 dans le 7e arrondissement de Paris, est un homme d'État français, président de la République du 21 mai 1981 au 17 mai 1995.
"
fr,de Gaulle,Charles,https://fr.wikipedia.org/wiki/Charles_de_Gaulle,"Charles de Gaulle , né le 22 novembre 1890 à Lille (Nord) et mort le 9 novembre 1970 à Colombey-les-Deux-Églises (Haute-Marne), est un militaire, résistant, homme d'État et écrivain français. Pendant la Seconde Guerre mondiale, le général de Gaulle a fondé la France libre ; à la Libération, il préside le gouvernement provisoire jusqu'en 1946. Instigateur de la Ve République, il en a été le premier président du 8 janvier 1959 au 28 avril 1969.
"
fr,Chirac,Jacques,https://fr.wikipedia.org/wiki/Jacques_Chirac,"Jacques Chirac , né le 29 novembre 1932 dans le 5e arrondissement de Paris et mort le 26 septembre 2019 dans le 6e arrondissement de la même ville, est un haut fonctionnaire et homme d'État français. Il est Premier ministre de 1974 à 1976 ainsi que de 1986 à 1988, puis président de la République du 17 mai 1995 au 16 mai 2007.
"
fr,Giscard d'Estaing,Valéry,https://fr.wikipedia.org/wiki/Val%C3%A9ry_Giscard_d%27Estaing,"Valéry Giscard d'Estaing  Écouterⓘ — communément appelé « Giscard » ou désigné par ses initiales, « VGE » —, né le 2 février 1926 à Coblence en Allemagne et mort le 2 décembre 2020 à Authon en France, est un homme d'État français, président de la République du 27 mai 1974 au 21 mai 1981.
"
fr,Pompidou,Georges,https://fr.wikipedia.org/wiki/Georges_Pompidou,"Georges Pompidou , né le 5 juillet 1911 à Montboudif (Cantal) et mort le 2 avril 1974 à Paris 4e, est un haut fonctionnaire et homme d'État français. Il est Premier ministre du 14 avril 1962 au 10 juillet 1968 et président de la République du 20 juin 1969 jusqu'à sa mort le 2 avril 1974.
"
fr,Thiers,Adolphe,https://fr.wikipedia.org/wiki/Adolphe_Thiers,"Adolphe Thiers, né le 15 avril 1797 (26 germinal an V) à Marseille (Bouches-du-Rhône) et mort le 3 septembre 1877 à Saint-Germain-en-Laye (Seine-et-Oise), est un avocat, journaliste, historien et homme d'État français.
"
fr,Bonaparte,Napoléon,https://fr.wikipedia.org/wiki/Napol%C3%A9on_III,"Napoléon III, né le 20 avril 1808 à Paris (France) et mort le 9 janvier 1873 à Chislehurst (Royaume-Uni), est un monarque et homme d'État français. Il est à la fois sous son nom de Louis-Napoléon Bonaparte l'unique président de la Deuxième République, le premier chef d'État français élu au suffrage universel masculin, le 10 décembre 1848, le premier président de la République française et après la proclamation de l'Empire le 2 décembre 1852, le dernier monarque du pays en tant qu'empereur des Français.
"
fr,Doumer,Paul,https://fr.wikipedia.org/wiki/Paul_Doumer,"Joseph Athanase Doumer, dit Paul Doumer, né le 22 mars 1857 à Aurillac (Cantal) et mort assassiné le 7 mai 1932 à Paris (Seine), est un homme d'État français. Il est président de la République du 13 juin 1931 à sa mort.
"
fr,Poher,Alain,https://fr.wikipedia.org/wiki/Alain_Poher,"Alain Poher, né le 17 avril 1909 à Ablon-sur-Seine (Seine-et-Oise) et mort le 9 décembre 1996 à Paris 16e (Seine) est un homme d'État français. Président du Sénat de 1968 à 1992, il exerce à ce titre les fonctions de président de la République par intérim en 1969 et 1974.
"
fr,Lebrun,Albert,https://fr.wikipedia.org/wiki/Albert_Lebrun,"Albert Lebrun, né le 29 août 1871 à Mercy-le-Haut (alors en Lorraine restée française après le traité de Francfort) et mort le 6 mars 1950 à Paris (alors dans le département de la Seine), est un homme d'État français. Il est président de la République française du 10 mai 1932 au 11 juillet 1940 (le dernier de la IIIe République).
"
fr,Coty,René,https://fr.wikipedia.org/wiki/Ren%C3%A9_Coty,"René Coty, né le 20 mars 1882 au Havre et mort le 22 novembre 1962 dans la même ville, est un homme d'État français. Il est président de la République du 16 janvier 1954 au 8 janvier 1959.
"
fr,Auriol,Vincent,https://fr.wikipedia.org/wiki/Vincent_Auriol,"Vincent Auriol, né le 27 août 1884 à Revel (Haute-Garonne) et mort le 1er janvier 1966 à Paris, est un homme d'État français. Il est président de la République du 16 janvier 1947 au 16 janvier 1954.
"
fr,de Mac Mahon,Patrice,https://fr.wikipedia.org/wiki/Patrice_de_Mac_Mahon,"Patrice de Mac Mahon, comte de Mac Mahon, 1er duc de Magenta, maréchal de France, né le 13 juin 1808 au château de Sully (Saône-et-Loire) et mort le 17 octobre 1893 à Montcresson (Loiret), est un officier militaire, administrateur colonial et homme d’État français, président de la République du 24 mai 1873 au 30 janvier 1879.
"
fr,Loubet,Émile,https://fr.wikipedia.org/wiki/%C3%89mile_Loubet,"Émile Loubet, né le 30 décembre 1838 à Marsanne (Drôme) et mort le 20 décembre 1929 à Montélimar (Drôme), est un homme d'État français. Il est président de la République française du 18 février 1899 au 18 février 1906.
"
fr,Poincaré,Raymond,https://fr.wikipedia.org/wiki/Raymond_Poincar%C3%A9,"Raymond Poincaré, né le 20 août 1860 à Bar-le-Duc (Meuse) et mort le 15 octobre 1934 à Paris, est un avocat et homme d'État français. Il est le président de la République française du 18 février 1913 au 18 février 1920.
"
fr,Carnot,Marie,https://fr.wikipedia.org/wiki/Sadi_Carnot_(homme_d%27%C3%89tat),"Sadi Carnot, né le 11 août 1837 à Limoges (Haute-Vienne) et mort assassiné le 25 juin 1894 à Lyon (Rhône), est un homme d'État français, président de la République du 3 décembre 1887 à sa mort.
"
fr,Millerand,Alexandre,https://fr.wikipedia.org/wiki/Alexandre_Millerand,"Alexandre Millerand, né le 10 février 1859 à Paris et mort le 6 avril 1943 à Versailles, est un homme d'État français. Il est président du Conseil du 20 janvier au 23 septembre 1920, puis président de la République du 23 septembre 1920 au 11 juin 1924.
"
fr,Doumergue,Gaston,https://fr.wikipedia.org/wiki/Gaston_Doumergue,"Gaston Doumergue, né le 1er août 1863 à Aigues-Vives (Gard) et mort le 18 juin 1937 dans la même ville, est un homme d'État français. Il est président de la République française du 13 juin 1924 au 13 juin 1931.
"
fr,Faure,Félix,https://fr.wikipedia.org/wiki/F%C3%A9lix_Faure,"Félix Faure, né le 30 janvier 1841 à Paris (Seine) et mort le 16 février 1899 dans la même ville, est un homme d'État français. Il est président de la République du 17 janvier 1895 à sa mort.
"
fr,Grévy,Jules,https://fr.wikipedia.org/wiki/Jules_Gr%C3%A9vy,"Jules Grévy, né le 15 août 1807 à Mont-sous-Vaudrey (Jura) et mort le 9 septembre 1891 dans la même commune, est un homme d'État français, président de la République du 30 janvier 1879 au 2 décembre 1887.
"
fr,Fallières,Clément,https://fr.wikipedia.org/wiki/Armand_Falli%C3%A8res,"Armand Fallières, né le 6 novembre 1841 à Mézin (Lot-et-Garonne) et mort le 22 juin 1931 à Villeneuve-de-Mézin (Lot-et-Garonne), est un homme d'État français, président de la République française de 1906 à 1913.
"
fr,Deschanel,Paul,https://fr.wikipedia.org/wiki/Paul_Deschanel,"Paul Deschanel, né le 13 février 1855 à Schaerbeek (Belgique) et mort le 28 avril 1922 à Paris (France), est un homme d'État, journaliste et écrivain français, président de la République du 18 février au 21 septembre 1920.
"
fr,Bidault,Georges,https://fr.wikipedia.org/wiki/Georges_Bidault,"Georges Bidault, né le 5 octobre 1899 à Moulins (Allier) et mort le 27 janvier 1983 à Cambo-les-Bains (Pyrénées-Atlantiques), est un résistant et un homme d'État français.
"
fr,Casimir-Perier,Jean,https://fr.wikipedia.org/wiki/Jean_Casimir-Perier,"Jean Casimir-Perier, né le 8 novembre 1847 à Paris et mort le 11 mars 1907 dans la même ville, est un homme d'État français. Il est président de la République française du 27 juin 1894 au 16 janvier 1895.
"
fr,Dupuy,Charles,https://fr.wikipedia.org/wiki/Charles_Dupuy,"Charles Dupuy, né le 5 novembre 1851 au Puy-en-Velay et mort le 23 juillet 1923 à Ille-sur-Têt, est un homme d'État français. Il occupe à plusieurs reprises la fonction de président du Conseil sous la IIIe République, entre 1893 et 1899. Il est également président de la Chambre des députés de 1893 à 1894.
"
fr,Cavaignac,Louis,https://fr.wikipedia.org/wiki/Eug%C3%A8ne_Cavaignac,
fr,None,Louis,https://fr.wikipedia.org/wiki/Louis_Jules_Trochu,"Louis Jules Trochu, né au Palais à Belle-Île-en-Mer (Morbihan) le 12 mars 1815 et mort à Tours (Indre-et-Loire) le 7 octobre 1896, est un général de division et homme d'État français sous le Second Empire.
"
fr,None,Frédéric,https://fr.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Fran%C3%A7ois-Marsal,"Frédéric François-Marsal, né le 16 mars 1874 à Paris 8e (Seine) et mort le 20 mai 1958 à Gisors (Eure), est un homme d'affaires et un homme politique français de la droite républicaine, dont la carrière politique a culminé avec son bref passage à la présidence du Conseil en 1924.
"
fr,Macron,Emmanuel,https://fr.wikipedia.org/wiki/Emmanuel_Macron,"Emmanuel Macron , né le 21 décembre 1977 à Amiens dans la Somme, est un haut fonctionnaire, banquier d'affaires et homme d'État français. Il est président de la République française depuis le 14 mai 2017.
"
ma,None,Mohammed,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B3%D8%A7%D8%AF%D8%B3_%D8%A8%D9%86_%D8%A7%D9%84%D8%AD%D8%B3%D9%86,"مُحمد السادس بن الحسن الثاني العلوي (مواليد 21 أغسطس 1963) هو ملك المملكة المغربية منذ عام 1999 والملك الثالث والعشرون للمغرب من سلالة العلويين الفيلاليين، تولى الحكم خلفًا لوالده الملك الحسن الثاني بعد وفاته، وبويع ملكًا يوم الجمعة 9 ربيع الثاني سنة 1420 هـ الموافق 23 يوليو 1999 بالقصر الملكي بالرباط.
"
ma,None,Hassan,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A_%D8%A8%D9%86_%D9%85%D8%AD%D9%85%D8%AF,"الحَسَن الثاني بِنْ مُحمد بِنْ يوسف العَلوي (9 يوليو 1929 – 23 يوليو 1999) هو ثاني ملوك المملكة المغربية بعد الإستقلال، والملك الثاني والعشرون للمغرب من سلالة العلويين الفيلاليين، تولى حكم المملكة المغربية خلفًا لوالده الملك محمد الخامس في 26 فبراير 1961 وحتى وفاته في 23 يوليو 1999. ينتمي الملك الحسن الثاني إلى السلالة العلوية التي تعود في نسبها إلى الحسن بن علي بن أبي طالب، وتحكم المغرب منذ عام 1666 ميلادية ويلقب الحاكم منهم بأمير المؤمنين.
"
ma,None,Mohammed,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3_%D8%A8%D9%86_%D9%8A%D9%88%D8%B3%D9%81,"محمد الخامس بن يوسف بن الحسن بن محمد بن عبد الرحمن بن هشام بن محمد بن عبد الله بن إسماعيل بن الشريف بن علي العلوي وُلد (1327 هـ / 10 أغسطس 1909م بالقصر السلطاني بفاس)  وتوفي (1381 هـ / 26 فبراير 1961م بالرباط) خَلَف والده السلطان مولاي يوسف الذي توفي بُكرة يوم الخميس 22 جمادى الأولى سنة 1346 هـ موافق 17 نوفمبر سنة 1927م فبويع ابنه سيدي محمد سلطانا للمغرب في اليوم الموالي بعد صلاة الجمعة 23 جمادى الأولى سنة 1346 هـ موافق 18 نوفمبر سنة 1927م في القصر السلطاني بفاس  ولم يزل سلطان المغرب إلى سنة 1957م، قضى منها المنفى بين (1953-1955)، ثم اتخذ لقب الملك سنة 1957م ولم يزل ملكا إلى وفاته سنة 1961م، ساند السلطان محمد الخامس نضالات الحركة الوطنية المغربية المطالبة بتحقيق الاستقلال، الشيء الذي دفعه إلى الاصطدام بسلطات الحماية. وكانت النتيجة قيام سلطات الحماية بنفيه إلى مدغشقر. وعلى إثر ذلك اندلعت مظاهرات مطالبة بعودته إلى وطنه. وأمام اشتداد حدة المظاهرات، قبلت السلطات الفرنسية بإرجاع السلطان إلى عرشه يوم 16 نوفمبر 1955. وبعد بضعة شهور تم إعلان استقلال المغرب. كان الملك محمد الخامس يكنى: أبا عبد الله.
"
ma,None,Mohammed,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D8%A7%D8%A6%D9%85_%D8%A8%D8%A3%D9%85%D8%B1_%D8%A7%D9%84%D9%84%D9%87_%D8%A7%D9%84%D8%B3%D8%B9%D8%AF%D9%8A,"أبو عبد الله محمد بن محمد ابن علي بن مخلوف بن زيدان الملقب بالقائم بأمر الله عميد الأسرة السعدية وأول سلطان للمغرب من الأسرة السعدية، حكم بين 1509 - 1517.
"
